name,type,required,default,example,enum,description,path,interface_id,is_amount_field,is_quantity_field,is_time_field,is_status_field,is_id_field,suggested_db_column
aux_num,string,是,,2,,辅料发货量,data.records[].shipping_accessories.aux_num,LX-C99E2D00C76D,否,是,否,否,否,lx_aux_num
aux_sku,string,是,,lryfl009,,辅料sku,data.records[].shipping_accessories.aux_sku,LX-C99E2D00C76D,否,否,否,否,否,lx_aux_sku
relation_typeName,string,是,,关联商品,,费用关联方式,data.records[].shipping_accessories.relation_typeName,LX-C99E2D00C76D,是,否,否,否,否,lx_relation_type_name
shipping_code,string,是,,SP202307310010190,,发货单号,data.records[].shipping_code,LX-C99E2D00C76D,否,否,否,否,是,lx_shipping_code
shipping_first_lets,array,是,,,,平台发货单头程分摊信息,data.records[].shipping_first_lets,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_first_lets
aux_stock_price,string,是,,0.00,,单位辅料费用,data.records[].shipping_first_lets.aux_stock_price,LX-C99E2D00C76D,是,否,否,否,否,lx_aux_stock_price
delivery_num,string,是,,1,,发货量,data.records[].shipping_first_lets.delivery_num,LX-C99E2D00C76D,否,是,否,否,否,lx_delivery_num
good_name,string,是,,test050502pm,,品名,data.records[].shipping_first_lets.good_name,LX-C99E2D00C76D,否,否,否,否,否,lx_good_name
gtin,string,是,,006344827368521,,平台标签,data.records[].shipping_first_lets.gtin,LX-C99E2D00C76D,否,否,否,否,否,lx_gtin
head_stock_price,string,是,,0.00,,单位出库头程,data.records[].shipping_first_lets.head_stock_price,LX-C99E2D00C76D,是,否,否,否,否,lx_head_stock_price
msku,string,是,,msku,,MSKU,data.records[].shipping_first_lets.msku,LX-C99E2D00C76D,否,否,否,否,否,lx_msku
per_first_let_cost,string,是,,0.00,,单位头程费用,data.records[].shipping_first_lets.per_first_let_cost,LX-C99E2D00C76D,是,否,否,否,否,lx_per_first_let_cost
per_tax,string,是,,0.00,,单位税费,data.records[].shipping_first_lets.per_tax,LX-C99E2D00C76D,否,否,否,否,否,lx_per_tax
price,string,是,,0.00,,单位出库费用,data.records[].shipping_first_lets.price,LX-C99E2D00C76D,是,否,否,否,否,lx_price
purchase_price,string,是,,0.00,,采购单价,data.records[].shipping_first_lets.purchase_price,LX-C99E2D00C76D,是,否,否,否,否,lx_purchase_price
sku,string,是,,sku,,sku,data.records[].shipping_first_lets.sku,LX-C99E2D00C76D,否,否,否,否,否,lx_sku
value_source,string,是,,实际费用,,头程费用计算取值类型,data.records[].shipping_first_lets.value_source,LX-C99E2D00C76D,是,否,否,否,否,lx_value_source
wfs_stock_price,string,是,,0.00,,单位WFS库存成本,data.records[].shipping_first_lets.wfs_stock_price,LX-C99E2D00C76D,是,是,否,否,否,lx_wfs_stock_price
shipping_goods,array,是,,,,平台发货单商品信息,data.records[].shipping_goods,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_goods
apply_num,string,是,,10,,申报量,data.records[].shipping_goods.apply_num,LX-C99E2D00C76D,否,是,否,否,否,lx_apply_num
box_gross_weight,string,是,,10.00,,单箱毛重（kg）,data.records[].shipping_goods.box_gross_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_box_gross_weight
box_height,string,是,,1.00,,箱子高度(cm),data.records[].shipping_goods.box_height,LX-C99E2D00C76D,否,否,否,否,否,lx_box_height
box_length,string,是,,1.00,,箱子长度(cm),data.records[].shipping_goods.box_length,LX-C99E2D00C76D,否,否,否,否,否,lx_box_length
box_num,string,是,,10,,箱数,data.records[].shipping_goods.box_num,LX-C99E2D00C76D,否,是,否,否,否,lx_box_num
box_weight,string,是,,1.00,,单箱重量kg）,data.records[].shipping_goods.box_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_box_weight
box_wet_weight,string,是,,10.00,,单箱净重（kg）,data.records[].shipping_goods.box_wet_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_box_wet_weight
box_width,string,是,,1.00,,箱子宽度(cm),data.records[].shipping_goods.box_width,LX-C99E2D00C76D,否,否,否,否,否,lx_box_width
cargo_code,string,是,,test0508001-shipment-2,,货件单号,data.records[].shipping_goods.cargo_code,LX-C99E2D00C76D,否,否,否,否,是,lx_cargo_code
cbm,string,是,,0.01,,CMB(m³),data.records[].shipping_goods.cbm,LX-C99E2D00C76D,否,否,否,否,否,lx_cbm
cg_product_gross_weight,string,是,,1.01,,单品毛重(g),data.records[].shipping_goods.cg_product_gross_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_product_gross_weight
cg_product_net_weight,string,是,,1.01,,单品净重(g),data.records[].shipping_goods.cg_product_net_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_product_net_weight
country_name,string,是,,中国,,国家名称,data.records[].shipping_goods.country_name,LX-C99E2D00C76D,否,是,否,否,否,lx_country_name
goods_url,string,是,,https://image.disibxxx/03a8b.jpeg,,商品图片,data.records[].shipping_goods.goods_url,LX-C99E2D00C76D,否,否,否,否,否,lx_goods_url
msku,string,是,,msku,,msku,data.records[].shipping_goods.msku,LX-C99E2D00C76D,否,否,否,否,否,lx_msku
package_height,string,是,,1.00,,包装高度(cm),data.records[].shipping_goods.package_height,LX-C99E2D00C76D,否,否,否,否,否,lx_package_height
package_length,string,是,,1.00,,包装长度(cm),data.records[].shipping_goods.package_length,LX-C99E2D00C76D,否,否,否,否,否,lx_package_length
package_width,string,是,,1.00,,包装宽度(cm),data.records[].shipping_goods.package_width,LX-C99E2D00C76D,否,否,否,否,否,lx_package_width
platform_name,string,是,,沃尔玛,,平台名称,data.records[].shipping_goods.platform_name,LX-C99E2D00C76D,否,否,否,否,否,lx_platform_name
product_name,string,是,,商品,,商品名称,data.records[].shipping_goods.product_name,LX-C99E2D00C76D,否,否,否,否,否,lx_product_name
quantity_in_case,long,是,,10,,单箱数量,data.records[].shipping_goods.quantity_in_case,LX-C99E2D00C76D,否,是,否,否,否,lx_quantity_in_case
remark,string,是,,备注,,备注,data.records[].shipping_goods.remark,LX-C99E2D00C76D,否,否,否,否,否,lx_remark
shipments_num,string,是,,10,,发货量,data.records[].shipping_goods.shipments_num,LX-C99E2D00C76D,否,是,否,否,否,lx_shipments_num
sku,string,是,,ku,,sku,data.records[].shipping_goods.sku,LX-C99E2D00C76D,否,否,否,否,否,lx_sku
spec_id,string,是,,210261409165525663,,规格id,data.records[].shipping_goods.spec_id,LX-C99E2D00C76D,否,否,否,否,是,lx_spec_id
spec_info,object,是,,,,产品箱规总信息,data.records[].shipping_goods.spec_info,LX-C99E2D00C76D,否,否,否,否,否,lx_spec_info
cg_product_net_weight,string,是,,2.00,,单品净重,data.records[].shipping_goods.spec_info.cg_product_net_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_product_net_weight
spec_pack_list,array,是,,,,箱规信息,data.records[].shipping_goods.spec_info.spec_pack_list,LX-C99E2D00C76D,否,否,否,否,否,lx_spec_pack_list
cg_box_height,string,是,,1.00,,箱子高度,data.records[].shipping_goods.spec_info.spec_pack_list.cg_box_height,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_box_height
cg_box_length,string,是,,1.00,,箱子长度,data.records[].shipping_goods.spec_info.spec_pack_list.cg_box_length,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_box_length
cg_box_pcs,string,是,,1,,单箱数量,data.records[].shipping_goods.spec_info.spec_pack_list.cg_box_pcs,LX-C99E2D00C76D,否,是,否,否,否,lx_cg_box_pcs
cg_box_weight,string,是,,1.00,,单箱重量,data.records[].shipping_goods.spec_info.spec_pack_list.cg_box_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_box_weight
cg_box_width,string,是,,1.00,,箱子宽度,data.records[].shipping_goods.spec_info.spec_pack_list.cg_box_width,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_box_width
cg_package_height,string,是,,1.00,,包装规格高度,data.records[].shipping_goods.spec_info.spec_pack_list.cg_package_height,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_package_height
cg_package_length,string,是,,1.00,,包装规格长度,data.records[].shipping_goods.spec_info.spec_pack_list.cg_package_length,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_package_length
cg_package_width,string,是,,1.00,,包装规格宽度,data.records[].shipping_goods.spec_info.spec_pack_list.cg_package_width,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_package_width
cg_product_gross_weight,string,是,,1.00,,单品毛重,data.records[].shipping_goods.spec_info.spec_pack_list.cg_product_gross_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_cg_product_gross_weight
pps_id,string,是,,210261409165525663,,规格id,data.records[].shipping_goods.spec_info.spec_pack_list.pps_id,LX-C99E2D00C76D,否,否,否,否,是,lx_pps_id
store_id,string,是,,110000000017008001,,店铺id,data.records[].shipping_goods.store_id,LX-C99E2D00C76D,否,否,否,否,是,lx_store_id
store_name,string,是,,测试店铺,,店铺名称,data.records[].shipping_goods.store_name,LX-C99E2D00C76D,否,否,否,否,否,lx_store_name
tax_amount,string,是,,1.00,,税费,data.records[].shipping_goods.tax_amount,LX-C99E2D00C76D,是,否,否,否,否,lx_tax_amount
tax_currency,string,是,,CNY,,税费币种,data.records[].shipping_goods.tax_currency,LX-C99E2D00C76D,否,否,否,否,否,lx_tax_currency
total_gw,string,是,,1.00,,总毛重（kg）,data.records[].shipping_goods.total_gw,LX-C99E2D00C76D,否,否,否,否,否,lx_total_gw
total_nw,string,是,,1.00,,总净重（kg）,data.records[].shipping_goods.total_nw,LX-C99E2D00C76D,否,否,否,否,否,lx_total_nw
volume_weight,string,是,,.00,,体积重（kg）,data.records[].shipping_goods.volume_weight,LX-C99E2D00C76D,否,否,否,否,否,lx_volume_weight
whbCodeInfo,array,是,,,,仓位信息,data.records[].shipping_goods.whbCodeInfo,LX-C99E2D00C76D,否,否,否,否,否,lx_whb_code_info
product_id,long,是,,5280,,产品编号,data.records[].shipping_goods.whbCodeInfo.product_id,LX-C99E2D00C76D,否,否,否,否,是,lx_product_id
stock_num,long,是,,1988,,仓位对应库存数量,data.records[].shipping_goods.whbCodeInfo.stock_num,LX-C99E2D00C76D,否,是,否,否,否,lx_stock_num
whb_code,string,是,,ts_valid,,仓位code,data.records[].shipping_goods.whbCodeInfo.whb_code,LX-C99E2D00C76D,否,否,否,否,否,lx_whb_code
whb_name,string,是,,可用,,仓位名称,data.records[].shipping_goods.whbCodeInfo.whb_name,LX-C99E2D00C76D,否,否,否,否,否,lx_whb_name
whb_num,long,是,,10,,手动填写的仓位数量,data.records[].shipping_goods.whbCodeInfo.whb_num,LX-C99E2D00C76D,否,是,否,否,否,lx_whb_num
shipping_list_files,array,是,,,,附件信息,data.records[].shipping_list_files,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_list_files
shipping_list_file_name,string,是,,已发货订单模板20230729.xlsx,,文件名称,data.records[].shipping_list_files.shipping_list_file_name,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_list_file_name
shipping_list_file_url,string,是,,https://xxxx/A1%E6%9D%BF20230729.xlsx,,附件url,data.records[].shipping_list_files.shipping_list_file_url,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_list_file_url
shipping_logistics,array,是,,,,平台发货单物流信息,data.records[].shipping_logistics,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_logistics
expected_other_cost,string,是,,1.00,,预估其他费用,data.records[].shipping_logistics.expected_other_cost,LX-C99E2D00C76D,是,否,否,否,否,lx_expected_other_cost
expected_other_cost_remark,string,是,,备注,,预估其他费用备注,data.records[].shipping_logistics.expected_other_cost_remark,LX-C99E2D00C76D,是,否,否,否,否,lx_expected_other_cost_remark
expected_other_currency,string,是,,CNY,,预估其他费用币种,data.records[].shipping_logistics.expected_other_currency,LX-C99E2D00C76D,是,否,否,否,否,lx_expected_other_currency
expected_transportation_cost,string,是,,1.00,,预估物流费用,data.records[].shipping_logistics.expected_transportation_cost,LX-C99E2D00C76D,是,否,否,否,否,lx_expected_transportation_cost
expected_transportation_currency,string,是,,CNY,,预估物流费用币种,data.records[].shipping_logistics.expected_transportation_currency,LX-C99E2D00C76D,是,否,否,否,否,lx_expected_transportation_currency
logistics_number,string,是,,6674390726051,,物流商单号,data.records[].shipping_logistics.logistics_number,LX-C99E2D00C76D,否,是,否,否,是,lx_logistics_number
other_cost,string,是,,1.00,,实际其他费用,data.records[].shipping_logistics.other_cost,LX-C99E2D00C76D,是,否,否,否,否,lx_other_cost
other_cost_remark,string,是,,实际其他费用备注,,实际其他费用备注,data.records[].shipping_logistics.other_cost_remark,LX-C99E2D00C76D,是,否,否,否,否,lx_other_cost_remark
other_currency,string,是,,CNY,,实际其他费用币种,data.records[].shipping_logistics.other_currency,LX-C99E2D00C76D,是,否,否,否,否,lx_other_currency
tracking_number,string,是,,667439072605,,物流商跟踪号,data.records[].shipping_logistics.tracking_number,LX-C99E2D00C76D,否,是,否,否,否,lx_tracking_number
transportation_cost,string,是,,1.00,,实际费用,data.records[].shipping_logistics.transportation_cost,LX-C99E2D00C76D,是,否,否,否,否,lx_transportation_cost
transportation_currency,string,是,,CNY,,实际费用币种,data.records[].shipping_logistics.transportation_currency,LX-C99E2D00C76D,是,否,否,否,否,lx_transportation_currency
shipping_remark,string,是,,备注,,备注,data.records[].shipping_remark,LX-C99E2D00C76D,否,否,否,否,否,lx_shipping_remark
shipping_status,string,是,,已发货,,状态： 待配货 待发货 已发货 已作废,data.records[].shipping_status,LX-C99E2D00C76D,否,否,否,是,否,lx_shipping_status
warehouse_id,int,是,,70,,发货仓库id,data.records[].warehouse_id,LX-C99E2D00C76D,否,否,否,否,是,lx_warehouse_id
total,string,是,,200,,总数,data.total,LX-C99E2D00C76D,否,否,否,否,否,lx_total
error_details,array,是,,,,错误信息,error_details,LX-C99E2D00C76D,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-C99E2D00C76D,否,否,否,否,否,lx_message
request_id,string,是,,110e3649dabd4f14a660de04b1755ee7.1690443265873,,请求链路id,request_id,LX-C99E2D00C76D,否,否,否,否,是,lx_request_id
response_time,string,是,,2023-07-01 08:11:11,,响应时间,response_time,LX-C99E2D00C76D,否,否,是,否,否,lx_response_time
code,number,是,,0,,状态码，0成功,code,LX-CD351FB7F89D,否,否,否,是,否,lx_code
data,object,是,,,,,data,LX-CD351FB7F89D,否,否,否,否,否,lx_data
lastUpdateDate,string,是,,2025-03-19 18:32:11,,最后更新时间,data.lastUpdateDate,LX-CD351FB7F89D,否,否,是,否,否,lx_last_update_date
list,array,是,,,,,data.list,LX-CD351FB7F89D,否,否,否,否,否,lx_list
companyId,number,是,,901113104767778800,,企业ID,data.list[].companyId,LX-CD351FB7F89D,否,否,否,否,否,lx_company_id
content,string,是,,,,内容,data.list[].content,LX-CD351FB7F89D,否,否,否,否,否,lx_content
id,number,是,,19,,主键ID,data.list[].id,LX-CD351FB7F89D,否,否,否,否,是,lx_id
isRead,number,是,,1,,是否已读，-1 全部，0 未读，1 已读,data.list[].isRead,LX-CD351FB7F89D,否,否,否,否,否,lx_is_read
mailCreateDate,string,是,,2024-12-29,,亚马逊邮件创建时间,data.list[].mailCreateDate,LX-CD351FB7F89D,否,否,是,否,否,lx_mail_create_date
mailId,string,是,,4d9e345b-c9f5-4639-be54-3bb26d14a12116988,,亚马逊邮件唯一标识,data.list[].mailId,LX-CD351FB7F89D,否,否,否,否,是,lx_mail_id
performanceNoticeUuid,string,是,,119551640807743488,,唯一标识ID,data.list[].performanceNoticeUuid,LX-CD351FB7F89D,否,否,否,否,是,lx_performance_notice_uuid
sid,number,是,,121,,店铺ID,data.list[].sid,LX-CD351FB7F89D,否,否,否,否,是,lx_sid
status,number,是,,0,,处理状态：0（无），1（待处理），2（已处理），3（无需处理）,data.list[].status,LX-CD351FB7F89D,否,否,否,是,否,lx_status
subject,string,是,,第1封 sid：12,,主题,data.list[].subject,LX-CD351FB7F89D,否,否,否,否,否,lx_subject
tagList,array,是,,,,邮件标签信息列表,data.list[].tagList,LX-CD351FB7F89D,否,否,否,否,否,lx_tag_list
cid,number,是,,0,,分类ID,data.list[].tagList.cid,LX-CD351FB7F89D,否,否,否,否,否,lx_cid
color,string,是,,A972CF,,标签颜色,data.list[].tagList.color,LX-CD351FB7F89D,否,否,否,否,否,lx_color
tagName,string,是,,紫色,,标签名称,data.list[].tagList.tagName,LX-CD351FB7F89D,否,否,否,否,否,lx_tag_name
webMailTagUuid,string,是,,123165465498498,,标签ID,data.list[].tagList.webMailTagUuid,LX-CD351FB7F89D,否,否,否,否,否,lx_web_mail_tag_uuid
total,number,是,,1,,总数,data.total,LX-CD351FB7F89D,否,否,否,否,否,lx_total
error_details,array,是,,[],,错误信息,error_details,LX-CD351FB7F89D,否,否,否,否,否,lx_error_details
message,string,是,,success,,提示信息,message,LX-CD351FB7F89D,否,否,否,否,否,lx_message
request_id,string,是,,93093b23e6c64089b7ba9cb233dc11e5.1757576342640,,请求链路id,request_id,LX-CD351FB7F89D,否,否,否,否,是,lx_request_id
response_time,string,是,,2025-09-11 15:39:03,,响应时间,response_time,LX-CD351FB7F89D,否,否,是,否,否,lx_response_time
total,number,是,,1,,总数,total,LX-CD351FB7F89D,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-CD4E8AC1BDC2,否,否,否,是,否,lx_code
data,array,是,,,,数据,data,LX-CD4E8AC1BDC2,否,否,否,否,否,lx_data
allocation_in_cost,number,是,,0.00,,调拨入库-成本（精度：2位小数点）,data[].allocation_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_allocation_in_cost
allocation_in_count,number,是,,,,调拨入库-数量,data[].allocation_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_allocation_in_count
allocation_in_transit_cost,number,是,,0.00,,期末在途-成本（精度：2位小数点）,data[].allocation_in_transit_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_allocation_in_transit_cost
allocation_in_transit_count,number,是,,,,期末在途-数量,data[].allocation_in_transit_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_allocation_in_transit_count
allocation_out_cost,number,是,,0.00,,调拨出库-成本（精度：2位小数点）,data[].allocation_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_allocation_out_cost
allocation_out_count,number,是,,,,调拨出库-数量,data[].allocation_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_allocation_out_count
api_day_early_count,number,是,,,,第三方期初库存-数量,data[].api_day_early_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_api_day_early_count
api_day_end_count,number,是,,,,第三方期末库存-数量,data[].api_day_end_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_api_day_end_count
change_of_standard_in_cost,number,是,,0.00,,换标入库-成本（精度：2位小数点）,data[].change_of_standard_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_change_of_standard_in_cost
change_of_standard_in_count,number,是,,,,换标入库-数量,data[].change_of_standard_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_change_of_standard_in_count
change_of_standard_out_cost,number,是,,0.00,,换标出库-成本（精度：2位小数点）,data[].change_of_standard_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_change_of_standard_out_cost
change_of_standard_out_count,number,是,,,,换标出库-数量,data[].change_of_standard_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_change_of_standard_out_count
cost_adjustment,number,是,,0.00,,成本调整（精度：2位小数点）,data[].cost_adjustment,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_cost_adjustment
day_early_cost,number,是,,0.00,,期初库存-成本（精度：2位小数点）,data[].day_early_cost,LX-CD4E8AC1BDC2,是,是,否,否,否,lx_day_early_cost
day_early_count,number,是,,,,期初库存-数量,data[].day_early_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_day_early_count
day_end_cost,number,是,,0.00,,期末库存-成本（精度：2位小数点）,data[].day_end_cost,LX-CD4E8AC1BDC2,是,是,否,否,否,lx_day_end_cost
day_end_count,number,是,,,,期末库存-数量,data[].day_end_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_day_end_count
divergence_count,number,是,,0,,库存差异（第三方期末库存 - 期末库存）,data[].divergence_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_divergence_count
fba_out_cost,number,是,,0.00,,fba出库-成本（精度：2位小数点）,data[].fba_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_fba_out_cost
fba_out_count,number,是,,,,fba出库-数量,data[].fba_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_fba_out_count
fbm_out_cost,number,是,,0.00,,fbm出库-成本（精度：2位小数点）,data[].fbm_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_fbm_out_cost
fbm_out_count,number,是,,,,fbm出库-数量,data[].fbm_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_fbm_out_count
gifts_in_cost,number,是,,0.00,,赠品入库-成本（精度：2位小数点）,data[].gifts_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_gifts_in_cost
gifts_in_num,number,是,,0,,赠品入库-数量,data[].gifts_in_num,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_gifts_in_num
inventory_deficit_out_cost,number,是,,0.00,,盘亏出库-成本（精度：2位小数点）,data[].inventory_deficit_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_inventory_deficit_out_cost
inventory_deficit_out_count,number,是,,,,盘亏出库-数量,data[].inventory_deficit_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_inventory_deficit_out_count
inventory_surplus_in_cost,number,是,,0.00,,盘盈入库-成本（精度：2位小数点）,data[].inventory_surplus_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_inventory_surplus_in_cost
inventory_surplus_in_count,number,是,,,,盘盈入库-数量,data[].inventory_surplus_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_inventory_surplus_in_count
other_in_cost,number,是,,0.00,,其他入库-成本（精度：2位小数点）,data[].other_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_other_in_cost
other_in_count,number,是,,,,其他入库-数量,data[].other_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_other_in_count
other_out_cost,number,是,,0.00,,其他出库-成本（精度：2位小数点）,data[].other_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_other_out_cost
other_out_count,number,是,,,,其他出库-数量,data[].other_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_other_out_count
outsourcing_in_cost,number,是,,0.00,,委外入库-成本（精度：2位小数点）,data[].outsourcing_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_outsourcing_in_cost
outsourcing_in_count,number,是,,,,委外入库-数量,data[].outsourcing_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_outsourcing_in_count
outsourcing_out_cost,number,是,,0.00,,委外出库-成本（精度：2位小数点）,data[].outsourcing_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_outsourcing_out_cost
outsourcing_out_count,number,是,,,,委外出库-数量,data[].outsourcing_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_outsourcing_out_count
processing_in_cost,number,是,,0.00,,加工入库-成本（精度：2位小数点）,data[].processing_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_processing_in_cost
processing_in_count,number,是,,,,加工入库-数量,data[].processing_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_processing_in_count
processing_out_cost,number,是,,0.00,,加工出库-成本（精度：2位小数点）,data[].processing_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_processing_out_cost
processing_out_count,number,是,,,,加工出库-数量,data[].processing_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_processing_out_count
product_count,number,是,,,,商品数量,data[].product_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_product_count
purchase_in_cost,number,是,,0.00,,采购入库-成本（精度：2位小数点）,data[].purchase_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_purchase_in_cost
purchase_in_count,number,是,,,,采购入库-数量,data[].purchase_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_purchase_in_count
purchase_return_cost,number,是,,0.00,,退货出库-成本（精度：2位小数点）,data[].purchase_return_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_purchase_return_cost
purchase_return_count,number,是,,,,退货出库-数量,data[].purchase_return_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_purchase_return_count
remove_in_cost,number,是,,0.00,,移除入库-成本（精度：2位小数点）,data[].remove_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_remove_in_cost
remove_in_count,number,是,,,,移除入库-数量,data[].remove_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_remove_in_count
return_goods_in_cost,number,是,,0.00,,退货入库-成本（精度：2位小数点）,data[].return_goods_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_return_goods_in_cost
return_goods_in_count,number,是,,,,退货入库-数量,data[].return_goods_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_return_goods_in_count
rotation_day_cost,number,是,,0.00,,周转天数-成本（精度：2位小数点）,data[].rotation_day_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_rotation_day_cost
rotation_day_count,number,是,,0.00,,周转天数-数量（精度：2位小数点）,data[].rotation_day_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_rotation_day_count
rotation_rate_cost,number,是,,0.0000,,周转率-成本（精度：4位小数点）,data[].rotation_rate_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_rotation_rate_cost
rotation_rate_count,number,是,,0.0000,,周转率-数量（精度：4位小数点）,data[].rotation_rate_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_rotation_rate_count
sales_rate,number,是,,0.0000,,动销率（精度：4位小数点）,data[].sales_rate,LX-CD4E8AC1BDC2,否,否,否,否,否,lx_sales_rate
sales_ratio_cost,number,是,,0.0000,,存销比-成本（精度：4位小数点）,data[].sales_ratio_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_sales_ratio_cost
sales_ratio_count,number,是,,0.0000,,存销比-数量（精度：4位小数点）,data[].sales_ratio_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_sales_ratio_count
split_in_cost,number,是,,0.00,,拆分入库-成本（精度：2位小数点）,data[].split_in_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_split_in_cost
split_in_count,number,是,,,,拆分入库-数量,data[].split_in_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_split_in_count
split_out_cost,number,是,,0.00,,拆分出库-成本（精度：2位小数点）,data[].split_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_split_out_cost
split_out_count,number,是,,,,拆分出库-数量,data[].split_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_split_out_count
sys_wid,int,是,,11,,系统仓库id,data[].sys_wid,LX-CD4E8AC1BDC2,否,否,否,否,是,lx_sys_wid
ware_house_name,string,是,,仓库11,,仓库名称,data[].ware_house_name,LX-CD4E8AC1BDC2,否,否,否,否,否,lx_ware_house_name
ware_house_type,string,是,,第三方,,仓库子类型,data[].ware_house_type,LX-CD4E8AC1BDC2,否,否,否,否,否,lx_ware_house_type
wfs_out_cost,number,是,,0.00,,WFS出库-成本（精度：2位小数点）,data[].wfs_out_cost,LX-CD4E8AC1BDC2,是,否,否,否,否,lx_wfs_out_cost
wfs_out_count,number,是,,,,WFS出库-数量,data[].wfs_out_count,LX-CD4E8AC1BDC2,否,是,否,否,否,lx_wfs_out_count
error_details,array,是,,,,错误信息,error_details,LX-CD4E8AC1BDC2,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-CD4E8AC1BDC2,否,否,否,否,否,lx_message
